crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
wheat,NL21,20120429,8.759,17.433,0.0,11948886.0,12.629,2.148,7.828,-2.148
wheat,NL22,20120429,9.494,18.395,0.053,11735153.0,12.818,2.336,9.079,-2.283
wheat,NL23,20120429,8.23,17.012,0.019,11581831.0,12.191,2.041,7.471,-2.022
wheat,NL31,20120429,9.032,17.947,0.191,10799203.0,12.293,2.204,8.734,-2.013
wheat,NL32,20120429,7.5,15.485,0.412,9987675.0,11.438,1.753,6.147,-1.341
wheat,NL33,20120429,8.629,17.509,1.66,8683758.0,12.023,2.004,8.35,-0.344
wheat,NL34,20120429,9.03,17.643,2.181,11401185.0,12.493,2.415,8.682,-0.234
wheat,NL41,20120429,9.516,18.158,1.103,9981390.0,12.683,2.26,9.072,-1.157
wheat,NL42,20120429,9.821,19.223,0.249,13489457.0,13.835,2.759,10.262,-2.51
wheat,NL11,20120430,7.634,18.777,0.115,19710252.0,13.899,3.108,10.043,-2.993
wheat,NL12,20120430,8.794,16.355,0.393,19884258.0,12.574,2.829,7.149,-2.436
wheat,NL13,20120430,8.214,21.031,0.377,19181220.0,15.568,3.511,12.778,-3.134
wheat,NL21,20120430,8.54,21.954,0.376,19737772.0,16.206,3.687,14.089,-3.311
wheat,NL22,20120430,7.543,21.605,0.123,20489798.0,16.345,3.672,14.048,-3.549
wheat,NL23,20120430,7.546,20.418,0.255,20644248.0,15.043,3.433,12.097,-3.178
wheat,NL31,20120430,6.632,21.168,0.332,20828308.0,15.854,3.578,13.477,-3.246
wheat,NL32,20120430,7.751,17.532,0.227,21610982.0,13.511,3.065,8.627,-2.838
wheat,NL33,20120430,7.035,20.351,0.345,20121284.0,15.468,3.445,12.304,-3.1
wheat,NL34,20120430,8.045,19.803,0.741,19859540.0,15.135,3.364,11.513,-2.623
wheat,NL41,20120430,7.039,20.704,0.369,19691400.0,15.97,3.483,12.933,-3.114
wheat,NL42,20120430,7.714,20.637,0.324,18321750.0,16.397,3.411,13.178,-3.087
wheat,NL11,20120501,10.19,18.577,0.912,18787610.0,13.685,3.022,8.992,-2.11
wheat,NL12,20120501,8.954,14.915,3.293,17935732.0,11.738,2.564,5.257,0.729
wheat,NL13,20120501,10.972,19.232,2.536,17165566.0,14.582,2.91,9.047,-0.374
wheat,NL21,20120501,11.0,18.346,3.522,14217263.0,14.403,2.532,7.731,0.99
wheat,NL22,20120501,11.244,18.593,2.994,12602914.0,14.606,2.384,7.723,0.61
wheat,NL23,20120501,9.848,17.521,2.864,12636558.0,13.433,2.341,6.997,0.523
wheat,NL31,20120501,10.079,18.39,3.76,11984925.0,14.035,2.384,7.736,1.376
wheat,NL32,20120501,8.699,15.594,3.161,13382851.0,12.108,2.253,5.576,0.908
wheat,NL33,20120501,9.132,18.077,2.607,15756405.0,13.396,2.786,7.892,-0.179
wheat,NL34,20120501,9.045,17.273,3.924,17691974.0,13.05,2.873,7.277,1.051
wheat,NL41,20120501,10.393,18.855,3.078,16597952.0,14.26,2.908,8.687,0.17
wheat,NL42,20120501,11.512,19.29,3.924,19881010.0,15.151,3.236,9.418,0.688
wheat,NL11,20120502,9.093,18.317,0.0,22097818.0,13.41,3.577,10.338,-3.577
wheat,NL12,20120502,8.315,14.278,0.001,22004278.0,11.546,2.873,5.925,-2.872
wheat,NL13,20120502,9.897,20.453,0.002,21725138.0,15.157,3.562,11.442,-3.56
wheat,NL21,20120502,9.713,20.499,0.016,20948756.0,15.484,3.229,10.431,-3.213
wheat,NL22,20120502,9.87,19.734,1.529,18179962.0,14.771,2.708,8.464,-1.179
wheat,NL23,20120502,8.731,17.806,0.029,20847082.0,13.875,2.811,7.43,-2.782
wheat,NL31,20120502,8.914,18.304,0.752,18358082.0,13.982,2.516,7.033,-1.764
wheat,NL32,20120502,8.135,14.54,0.236,20532426.0,11.789,2.556,5.351,-2.32
wheat,NL33,20120502,8.405,14.805,14.612,16162301.0,11.876,2.011,4.199,12.601
wheat,NL34,20120502,8.408,11.583,11.233,12968058.0,9.893,1.554,2.179,9.679
wheat,NL41,20120502,9.351,16.285,12.479,14436117.0,12.609,2.042,5.31,10.437
wheat,NL42,20120502,10.857,16.287,12.564,10253801.0,12.994,1.777,4.678,10.787
wheat,NL11,20120503,9.103,14.029,2.447,13740826.0,11.646,2.003,4.523,0.444
wheat,NL12,20120503,9.196,12.236,1.349,14481394.0,10.566,1.959,3.237,-0.61
wheat,NL13,20120503,10.019,14.483,3.161,9746497.0,12.284,1.655,4.212,1.506
wheat,NL21,20120503,11.233,14.656,3.661,8909303.0,12.783,1.666,4.032,1.995
wheat,NL22,20120503,11.343,14.842,1.073,9580439.0,12.692,1.766,4.151,-0.693
wheat,NL23,20120503,10.723,14.196,5.239,8539790.0,12.134,1.55,3.801,3.689
wheat,NL31,20120503,10.945,14.675,2.71,8670916.0,12.231,1.634,3.945,1.076
wheat,NL32,20120503,9.599,13.025,4.314,9405055.0,11.049,1.592,3.482,2.722
wheat,NL33,20120503,9.702,13.964,2.748,9663855.0,11.235,1.609,3.831,1.139
wheat,NL34,20120503,8.975,12.778,0.731,9750752.0,10.721,1.453,3.013,-0.722
wheat,NL41,20120503,9.749,14.052,0.738,10085272.0,11.549,1.648,3.904,-0.91
wheat,NL42,20120503,9.918,14.688,0.544,10286292.0,11.955,1.848,4.965,-1.304
wheat,NL11,20120504,7.001,11.912,0.98,6007163.0,9.413,1.553,3.598,-0.573
wheat,NL12,20120504,6.898,10.958,0.926,7560298.5,8.63,1.562,3.558,-0.636
wheat,NL13,20120504,7.513,12.737,0.629,8247879.5,10.106,1.854,4.118,-1.225
wheat,NL21,20120504,7.995,13.504,0.576,10822382.0,10.602,2.151,4.86,-1.575
wheat,NL22,20120504,8.255,14.059,0.488,13048230.0,10.92,2.315,5.283,-1.827
wheat,NL23,20120504,7.721,11.776,0.307,9890211.0,9.665,1.856,3.633,-1.549
wheat,NL31,20120504,7.834,12.403,0.145,11560669.0,9.987,1.997,3.998,-1.852
wheat,NL32,20120504,7.228,11.276,0.447,10897852.0,8.861,1.823,3.874,-1.376
wheat,NL33,20120504,7.446,11.256,0.072,12376289.0,9.299,1.916,3.316,-1.844
wheat,NL34,20120504,7.829,11.607,0.391,13846866.0,9.484,2.011,3.549,-1.62
wheat,NL41,20120504,7.67,13.164,0.582,13113453.0,10.209,2.128,4.703,-1.546
wheat,NL42,20120504,8.531,17.438,1.634,18728378.0,12.646,2.998,8.569,-1.364
wheat,NL11,20120505,5.696,10.009,0.048,16612334.0,7.509,2.569,5.326,-2.521
wheat,NL12,20120505,5.336,8.971,0.103,16912354.0,7.182,2.539,4.671,-2.436
wheat,NL13,20120505,5.793,10.904,0.309,11530814.0,7.855,2.297,5.697,-1.988
wheat,NL21,20120505,6.067,10.971,1.099,8994497.0,8.006,2.035,5.368,-0.936
wheat,NL22,20120505,6.797,10.219,3.245,6626313.5,8.09,1.58,3.852,1.665
wheat,NL23,20120505,6.073,10.509,0.8,10059946.0,7.937,2.142,5.072,-1.342
wheat,NL31,20120505,6.675,10.214,2.173,6825250.0,8.076,1.636,4.017,0.537
wheat,NL32,20120505,6.094,9.843,0.304,13728741.0,7.819,2.443,4.955,-2.139
wheat,NL33,20120505,6.788,10.109,2.392,8502609.0,8.227,1.728,3.785,0.664
wheat,NL34,20120505,7.243,9.713,3.737,7349497.0,8.297,1.537,3.078,2.2
wheat,NL41,20120505,7.03,9.911,4.109,6230612.0,8.181,1.426,3.236,2.683
wheat,NL42,20120505,7.11,9.537,5.574,2968357.5,7.854,0.898,2.179,4.676
wheat,NL11,20120506,5.014,9.379,0.099,13492876.0,7.04,2.281,5.322,-2.182
wheat,NL12,20120506,4.917,8.741,0.104,17701444.0,6.964,2.568,5.098,-2.464
wheat,NL13,20120506,5.072,9.379,0.144,9152592.0,7.026,1.855,4.813,-1.711
wheat,NL21,20120506,5.426,9.474,0.227,8498562.0,7.142,1.748,4.531,-1.521
wheat,NL22,20120506,5.177,10.124,0.215,9350467.0,7.37,1.813,4.491,-1.598
wheat,NL23,20120506,5.238,10.473,0.024,13680591.0,7.594,2.329,5.641,-2.305
wheat,NL31,20120506,4.724,11.374,0.048,13351326.0,7.743,2.314,5.811,-2.266
wheat,NL32,20120506,5.493,10.284,0.113,19186694.0,7.644,2.836,5.872,-2.723
wheat,NL33,20120506,5.241,11.987,0.006,14340955.0,8.242,2.482,6.292,-2.476
wheat,NL34,20120506,6.408,11.064,0.14,8233721.0,8.396,1.894,5.132,-1.754
wheat,NL41,20120506,4.843,11.459,0.146,10984298.0,7.921,2.078,5.524,-1.932
wheat,NL42,20120506,5.084,9.281,3.113,5166227.5,6.836,1.114,2.843,1.999
wheat,NL11,20120507,4.58,11.429,0.33,19220904.0,8.258,2.613,6.162,-2.283
wheat,NL12,20120507,4.639,11.551,0.059,21260096.0,8.881,2.802,6.341,-2.743
wheat,NL13,20120507,4.009,12.858,0.045,17924920.0,8.908,2.584,7.508,-2.539
wheat,NL21,20120507,3.9,13.927,0.008,18279518.0,9.54,2.595,8.207,-2.587
wheat,NL22,20120507,3.936,14.479,0.013,16414115.0,9.966,2.439,8.062,-2.426
wheat,NL23,20120507,4.032,13.879,0.02,17492698.0,9.839,2.585,7.983,-2.565
wheat,NL31,20120507,3.909,14.406,0.019,15132177.0,10.138,2.377,7.951,-2.358
wheat,NL32,20120507,5.092,13.528,0.252,17255936.0,10.009,2.688,7.511,-2.436
wheat,NL33,20120507,4.778,14.766,0.104,14735652.0,10.721,2.393,7.76,-2.289
wheat,NL34,20120507,6.167,14.941,0.357,14515443.0,11.174,2.409,7.403,-2.052
wheat,NL41,20120507,4.625,14.854,0.06,14824778.0,10.602,2.372,7.91,-2.312
wheat,NL42,20120507,4.034,14.344,0.049,12811733.0,9.811,2.014,7.368,-1.965
wheat,NL11,20120508,6.965,16.549,6.279,13328241.0,12.963,2.075,6.964,4.204
wheat,NL12,20120508,8.612,14.91,6.888,11696184.0,11.97,1.858,5.067,5.03
wheat,NL13,20120508,7.536,17.984,3.347,13405390.0,13.907,2.393,8.755,0.954
wheat,NL21,20120508,8.432,18.461,2.128,13209967.0,14.36,2.474,9.196,-0.346
wheat,NL22,20120508,8.822,18.093,3.097,12366008.0,14.382,2.257,8.117,0.84
wheat,NL23,20120508,9.075,16.306,6.61,10872182.0,13.3,1.862,5.902,4.748
wheat,NL31,20120508,9.268,17.018,5.992,9343982.0,13.586,1.77,6.343,4.222
wheat,NL32,20120508,9.366,15.186,8.825,10539936.0,12.277,1.833,5.142,6.992
wheat,NL33,20120508,10.11,17.315,7.927,9611923.0,13.426,1.947,6.682,5.98
wheat,NL34,20120508,10.671,17.136,5.718,10195183.0,13.595,2.045,6.44,3.673
wheat,NL41,20120508,9.637,17.959,5.51,9895972.0,14.049,2.051,7.563,3.459
wheat,NL42,20120508,8.184,19.692,0.348,17948188.0,15.298,3.206,10.945,-2.858
wheat,NL11,20120509,12.681,18.005,10.675,12795136.0,14.624,2.202,5.948,8.473
wheat,NL12,20120509,11.637,14.797,4.218,15901520.0,13.146,2.059,3.283,2.159
wheat,NL13,20120509,13.448,19.29,11.213,12388966.0,15.525,2.371,6.991,8.842
wheat,NL21,20120509,13.627,19.249,9.558,12437901.0,15.648,2.383,6.898,7.175
wheat,NL22,20120509,13.499,18.89,12.319,12115923.0,15.637,2.171,5.888,10.148
wheat,NL23,20120509,12.965,17.469,9.801,13193310.0,14.942,2.202,5.104,7.599
wheat,NL31,20120509,13.329,17.922,12.497,12532141.0,15.395,2.084,4.84,10.413
wheat,NL32,20120509,11.216,15.448,4.047,14008270.0,13.438,1.965,3.95,2.082
wheat,NL33,20120509,12.63,17.31,6.309,13515403.0,15.19,2.03,4.303,4.279
wheat,NL34,20120509,12.538,17.54,2.574,14068788.0,15.304,2.135,4.775,0.439
wheat,NL41,20120509,13.349,18.47,7.88,13419684.0,15.775,2.194,5.3,5.686
wheat,NL42,20120509,13.627,19.428,2.315,14231013.0,16.39,2.495,6.639,-0.18
wheat,NL11,20120510,13.71,19.577,20.326,6606268.0,16.561,1.635,6.145,18.691
wheat,NL12,20120510,13.266,16.753,16.232,6829747.5,14.898,1.5,4.225,14.732
wheat,NL13,20120510,14.442,21.031,21.699,7887311.5,17.596,1.79,7.031,19.909
wheat,NL21,20120510,14.716,21.557,19.535,8709739.0,18.164,1.952,7.631,17.583
wheat,NL22,20120510,14.95,22.118,13.729,9877689.0,18.771,2.109,8.306,11.62
wheat,NL23,20120510,14.691,20.088,18.193,8203296.5,17.105,1.831,6.434,16.362
wheat,NL31,20120510,15.189,21.481,14.294,9079694.0,18.161,1.964,7.546,12.33
wheat,NL32,20120510,13.288,17.759,18.029,7284710.0,15.273,1.74,5.313,16.289
wheat,NL33,20120510,15.105,21.144,10.564,10287690.0,17.695,2.315,7.678,8.249
wheat,NL34,20120510,15.137,21.096,6.136,11616595.0,17.97,2.613,7.917,3.523
wheat,NL41,20120510,15.368,22.308,8.669,11443569.0,18.942,2.531,8.959,6.138
wheat,NL42,20120510,15.486,24.325,3.146,13126008.0,20.536,3.213,12.452,-0.067
wheat,NL11,20120511,7.692,16.207,0.608,10265007.0,12.185,2.959,6.902,-2.351
wheat,NL12,20120511,7.834,14.384,1.047,12863208.0,11.23,2.688,5.227,-1.641
wheat,NL13,20120511,7.812,16.921,0.241,9140934.0,12.793,3.122,7.41,-2.881
wheat,NL21,20120511,8.069,17.303,0.242,8855087.0,13.137,3.089,7.655,-2.847
wheat,NL22,20120511,7.78,17.52,0.343,9311463.0,13.28,3.085,7.655,-2.742
wheat,NL23,20120511,8.001,15.927,0.514,11214450.0,12.326,2.985,6.552,-2.471
wheat,NL31,20120511,7.376,16.547,0.147,10677792.0,12.577,3.007,6.963,-2.86
wheat,NL32,20120511,7.584,14.728,0.501,14693418.0,11.345,2.845,5.775,-2.344
wheat,NL33,20120511,7.047,16.017,0.11,12303409.0,11.987,2.876,6.723,-2.766
wheat,NL34,20120511,7.643,16.22,0.297,12487359.0,12.151,2.776,6.928,-2.479
wheat,NL41,20120511,7.068,17.333,0.424,10594621.0,12.802,3.033,7.78,-2.609
wheat,NL42,20120511,8.535,19.865,3.357,11971267.0,14.617,3.41,9.507,-0.053
wheat,NL11,20120512,5.234,10.637,0.608,22193900.0,7.954,2.983,5.255,-2.375
wheat,NL12,20120512,6.524,9.837,0.559,21663206.0,8.179,2.876,4.627,-2.317
wheat,NL13,20120512,4.255,11.777,0.894,22321016.0,7.947,3.048,6.074,-2.154
wheat,NL21,20120512,3.645,11.902,0.886,22290166.0,8.07,3.047,6.106,-2.161
wheat,NL22,20120512,3.551,11.994,0.845,21863796.0,8.267,2.992,6.013,-2.147
wheat,NL23,20120512,5.021,11.102,0.963,22605474.0,8.283,2.989,5.358,-2.026
wheat,NL31,20120512,3.784,11.657,0.897,21783948.0,8.153,2.92,5.695,-2.023
wheat,NL32,20120512,6.055,10.46,0.645,22680516.0,8.361,2.971,4.975,-2.326
wheat,NL33,20120512,4.122,11.666,0.457,22485186.0,8.325,2.986,5.645,-2.529
wheat,NL34,20120512,4.567,11.818,0.727,22544340.0,8.629,2.977,5.533,-2.25
wheat,NL41,20120512,3.658,12.265,0.529,20842668.0,8.366,2.889,6.227,-2.36
wheat,NL42,20120512,4.294,12.838,0.751,17201990.0,8.695,2.766,6.976,-2.015
wheat,NL11,20120513,4.164,13.353,0.511,16600785.0,9.546,2.512,7.329,-2.001
wheat,NL12,20120513,6.126,12.348,0.152,21223694.0,9.893,2.764,5.722,-2.612
wheat,NL13,20120513,2.555,13.696,0.411,13499432.0,9.128,2.236,8.092,-1.825
wheat,NL21,20120513,2.565,13.854,0.259,13819729.0,9.137,2.197,8.19,-1.938
wheat,NL22,20120513,2.501,13.763,0.221,14808236.0,9.105,2.203,8.026,-1.982
wheat,NL23,20120513,4.079,13.623,0.366,15990322.0,9.642,2.449,7.66,-2.083
wheat,NL31,20120513,2.467,13.849,0.183,15216086.0,9.307,2.252,7.963,-2.069
wheat,NL32,20120513,4.96,12.644,0.083,21567822.0,9.76,2.746,6.152,-2.663
wheat,NL33,20120513,2.769,13.81,0.029,18769544.0,9.48,2.529,7.78,-2.5
wheat,NL34,20120513,4.026,13.82,0.001,20851464.0,9.81,2.767,7.869,-2.766
wheat,NL41,20120513,2.005,14.008,0.01,17352762.0,9.204,2.407,8.363,-2.397
wheat,NL42,20120513,1.788,13.352,0.057,16469023.0,8.223,2.343,8.156,-2.286
wheat,NL11,20120514,6.635,14.919,0.305,16742829.0,10.488,2.933,8.306,-2.628
wheat,NL12,20120514,8.202,12.254,3.865,11930092.0,10.128,2.323,4.981,1.542
wheat,NL13,20120514,5.847,16.14,0.04,21844734.0,10.81,3.479,10.045,-3.439
wheat,NL21,20120514,5.93,16.592,0.058,23608374.0,11.142,3.642,10.611,-3.584
wheat,NL22,20120514,6.178,17.039,0.083,25463462.0,11.449,3.848,11.072,-3.765
wheat,NL23,20120514,6.91,15.219,0.618,22625148.0,10.829,3.425,8.683,-2.807
wheat,NL31,20120514,6.452,16.294,0.492,25431780.0,11.152,3.747,9.965,-3.255
wheat,NL32,20120514,7.778,12.804,4.419,16874658.0,10.282,2.634,5.524,1.785
wheat,NL33,20120514,6.499,15.498,1.767,24977572.0,11.007,3.55,8.691,-1.783
wheat,NL34,20120514,6.599,15.642,1.659,26129098.0,11.117,3.706,8.949,-2.047
wheat,NL41,20120514,6.0,16.961,0.516,25473520.0,11.472,3.852,10.856,-3.336
wheat,NL42,20120514,4.77,17.786,0.005,24755500.0,12.065,3.787,12.229,-3.782
wheat,NL11,20120515,6.836,10.48,7.176,14975728.0,8.386,2.135,3.791,5.041
wheat,NL12,20120515,7.221,10.536,7.754,20051594.0,8.76,2.633,3.946,5.121
wheat,NL13,20120515,6.901,11.03,6.806,16255200.0,8.568,2.197,4.076,4.609
wheat,NL21,20120515,6.961,11.29,7.491,17669824.0,8.829,2.309,4.205,5.182
wheat,NL22,20120515,7.406,11.191,7.695,17445042.0,8.745,2.251,3.859,5.444
wheat,NL23,20120515,7.458,11.032,7.259,19067146.0,8.932,2.498,4.073,4.761
wheat,NL31,20120515,7.531,11.059,7.926,17728694.0,8.67,2.294,3.778,5.632
wheat,NL32,20120515,7.091,10.88,5.073,20395750.0,8.831,2.702,4.331,2.371
wheat,NL33,20120515,7.243,10.515,9.025,18829714.0,8.584,2.323,3.42,6.702
wheat,NL34,20120515,7.301,10.112,8.954,19154428.0,8.521,2.369,3.296,6.585
wheat,NL41,20120515,7.233,10.873,8.537,17267980.0,8.488,2.246,3.682,6.291
wheat,NL42,20120515,6.404,11.262,6.447,17697032.0,8.022,2.453,4.332,3.994
wheat,NL11,20120516,5.204,10.396,2.315,21531166.0,7.582,2.988,5.216,-0.673
wheat,NL12,20120516,6.261,9.598,2.721,22692302.0,7.919,2.962,4.545,-0.241
wheat,NL13,20120516,4.349,11.147,1.488,21517636.0,7.498,3.07,5.97,-1.582
wheat,NL21,20120516,4.408,11.446,1.486,21750914.0,7.679,3.145,6.26,-1.659
wheat,NL22,20120516,4.206,11.796,2.01,22102382.0,7.829,3.162,6.438,-1.152
wheat,NL23,20120516,5.244,10.912,2.517,22926444.0,7.923,3.153,5.662,-0.636
wheat,NL31,20120516,4.313,11.609,1.705,22991982.0,7.829,3.197,6.259,-1.492
wheat,NL32,20120516,5.988,10.268,2.175,23735736.0,8.123,3.111,5.186,-0.936
wheat,NL33,20120516,4.518,11.557,0.841,23827318.0,8.101,3.236,6.157,-2.395
wheat,NL34,20120516,5.589,11.586,0.881,24652694.0,8.721,3.268,6.101,-2.387
wheat,NL41,20120516,4.077,12.048,1.355,22951462.0,8.039,3.202,6.632,-1.847
wheat,NL42,20120516,2.728,12.119,3.658,21328196.0,7.542,3.002,6.672,0.656
wheat,NL11,20120517,4.931,13.309,0.79,17310304.0,10.026,2.588,6.996,-1.798
wheat,NL12,20120517,6.729,12.564,0.277,19037576.0,10.322,2.668,5.924,-2.391
wheat,NL13,20120517,3.784,13.662,0.453,15627338.0,10.082,2.497,7.741,-2.044
wheat,NL21,20120517,3.423,14.199,0.16,16223588.0,10.396,2.586,8.473,-2.426
wheat,NL22,20120517,3.07,14.874,0.008,18745374.0,10.971,2.835,9.204,-2.827
wheat,NL23,20120517,4.296,13.839,0.199,16184780.0,10.547,2.549,7.746,-2.35
wheat,NL31,20120517,3.467,14.592,0.019,17654920.0,10.968,2.746,8.765,-2.727
wheat,NL32,20120517,5.94,13.18,0.358,18175566.0,10.741,2.606,6.398,-2.248
wheat,NL33,20120517,4.373,14.728,0.315,19211756.0,11.307,2.967,8.764,-2.652
wheat,NL34,20120517,4.952,14.86,0.493,19595926.0,11.397,3.053,8.753,-2.56
wheat,NL41,20120517,3.553,15.102,0.177,19838800.0,11.392,3.054,9.46,-2.877
wheat,NL42,20120517,1.812,16.147,0.007,22540030.0,11.407,3.353,11.145,-3.346
wheat,NL11,20120518,8.084,18.334,1.249,20784514.0,13.728,3.562,10.729,-2.313
wheat,NL12,20120518,8.683,17.175,1.753,20440670.0,13.078,3.221,8.6,-1.468
wheat,NL13,20120518,8.754,18.877,0.518,20541694.0,14.1,3.684,11.424,-3.166
wheat,NL21,20120518,9.584,18.848,0.298,19943176.0,14.15,3.622,11.152,-3.324
wheat,NL22,20120518,10.542,18.274,0.41,18933718.0,14.121,3.481,9.929,-3.071
wheat,NL23,20120518,9.532,18.247,0.706,20063914.0,13.813,3.44,9.909,-2.734
wheat,NL31,20120518,10.414,18.327,0.478,18641062.0,14.006,3.407,9.789,-2.929
wheat,NL32,20120518,9.508,17.439,1.11,19509788.0,13.318,3.188,8.591,-2.078
wheat,NL33,20120518,10.146,17.713,1.03,16033208.0,13.644,2.993,8.709,-1.963
wheat,NL34,20120518,10.406,16.129,1.1,14508129.0,13.311,2.623,6.693,-1.523
wheat,NL41,20120518,10.452,17.654,1.023,16098622.0,13.831,3.087,8.847,-2.064
wheat,NL42,20120518,10.564,17.381,0.443,16803732.0,13.84,3.17,8.689,-2.727
wheat,NL11,20120519,11.52,18.759,1.043,17233318.0,14.476,3.015,8.462,-1.972
wheat,NL12,20120519,10.725,15.793,0.697,19747164.0,13.058,2.876,5.093,-2.179
wheat,NL13,20120519,12.149,19.815,0.439,18368104.0,15.461,3.337,9.92,-2.898
wheat,NL21,20120519,12.257,19.84,0.313,18934280.0,15.746,3.403,10.127,-3.09
wheat,NL22,20120519,12.349,20.291,0.309,18536864.0,15.88,3.496,11.06,-3.187
wheat,NL23,20120519,11.94,18.415,0.463,19412884.0,14.695,3.297,8.344,-2.834
wheat,NL31,20120519,12.161,19.615,0.383,18733374.0,15.252,3.479,10.268,-3.096
wheat,NL32,20120519,10.467,15.805,0.413,21560926.0,13.106,3.123,5.55,-2.71
wheat,NL33,20120519,11.355,18.149,0.48,19379152.0,14.376,3.323,8.637,-2.843
wheat,NL34,20120519,11.169,17.593,1.1,19417170.0,14.026,3.287,8.278,-2.187
wheat,NL41,20120519,11.725,19.785,0.401,17882392.0,15.323,3.431,10.866,-3.03
wheat,NL42,20120519,12.032,20.55,2.169,18199936.0,16.181,3.303,11.077,-1.134
wheat,NL11,20120520,11.026,21.07,0.188,21778784.0,16.425,3.525,10.534,-3.337
wheat,NL12,20120520,10.923,17.309,0.195,19707776.0,14.187,2.686,5.837,-2.491
wheat,NL13,20120520,11.402,22.567,0.774,21650494.0,17.363,3.661,12.012,-2.887
wheat,NL21,20120520,11.916,22.344,4.288,20309976.0,17.282,3.419,11.128,0.869
wheat,NL22,20120520,12.373,22.068,8.906,20083844.0,16.763,3.38,10.69,5.526
wheat,NL23,20120520,11.789,20.484,6.637,19140238.0,16.16,3.02,8.437,3.617
wheat,NL31,20120520,12.059,21.196,10.06,19336768.0,16.195,3.16,9.372,6.9
wheat,NL32,20120520,10.708,17.542,3.201,17763588.0,14.002,2.529,6.027,0.672
wheat,NL33,20120520,11.18,19.186,3.253,18554306.0,14.581,2.833,7.441,0.42
wheat,NL34,20120520,10.856,16.819,1.953,18566036.0,13.086,2.593,5.568,-0.64
wheat,NL41,20120520,11.796,20.91,5.17,19700780.0,15.521,3.197,9.394,1.973
wheat,NL42,20120520,12.587,21.973,2.586,21903996.0,16.593,3.616,11.225,-1.03
wheat,NL11,20120521,12.549,22.495,0.0,23251136.0,18.186,3.943,11.624,-3.943
wheat,NL12,20120521,11.939,18.631,0.0,23803146.0,15.61,3.344,7.009,-3.344
wheat,NL13,20120521,12.455,24.963,0.0,22605808.0,19.862,4.263,15.16,-4.263
wheat,NL21,20120521,12.432,25.342,0.0,21798854.0,19.947,4.226,15.903,-4.226
wheat,NL22,20120521,12.78,24.496,0.0,20603110.0,19.244,3.875,13.909,-3.875
wheat,NL23,20120521,12.223,23.546,0.0,23201172.0,18.295,3.923,12.468,-3.923
wheat,NL31,20120521,12.464,23.993,0.0,21934356.0,18.496,3.819,12.692,-3.819
wheat,NL32,20120521,11.53,18.933,0.0,23277936.0,15.41,3.277,7.273,-3.277
wheat,NL33,20120521,11.54,20.135,0.0,21532308.0,15.983,3.136,7.988,-3.136
wheat,NL34,20120521,10.975,15.79,0.003,19918264.0,13.221,2.479,4.336,-2.476
wheat,NL41,20120521,12.004,22.043,0.003,20029344.0,17.288,3.282,10.129,-3.279
wheat,NL42,20120521,12.124,22.236,1.165,14911525.0,17.687,2.847,10.705,-1.682
wheat,NL11,20120522,15.024,25.136,0.033,23603534.0,20.149,4.624,15.12,-4.591
wheat,NL12,20120522,13.335,20.812,0.008,23835134.0,17.439,3.657,8.62,-3.649
wheat,NL13,20120522,16.201,27.396,0.017,24090908.0,21.948,5.137,18.922,-5.12
wheat,NL21,20120522,16.29,27.7,0.022,24080374.0,22.155,5.066,19.728,-5.044
wheat,NL22,20120522,15.603,26.84,0.172,23024518.0,21.033,4.523,17.594,-4.351
wheat,NL23,20120522,14.977,25.278,0.133,22819742.0,20.381,4.276,14.416,-4.143
wheat,NL31,20120522,14.667,25.888,0.351,21696722.0,20.175,4.097,15.097,-3.746
wheat,NL32,20120522,13.006,20.42,0.354,22622000.0,17.068,3.394,7.899,-3.04
wheat,NL33,20120522,13.103,22.22,0.175,22809300.0,17.223,3.709,10.21,-3.534
wheat,NL34,20120522,11.901,18.273,0.742,22887652.0,14.451,3.196,6.585,-2.454
wheat,NL41,20120522,13.794,24.342,0.492,22451780.0,18.468,4.001,13.199,-3.509
wheat,NL42,20120522,14.34,24.366,0.301,21167244.0,18.853,3.833,13.014,-3.532
wheat,NL11,20120523,14.318,25.053,0.022,24475094.0,19.618,4.496,14.537,-4.474
wheat,NL12,20120523,14.124,20.802,0.086,25160834.0,17.729,3.732,7.859,-3.646
wheat,NL13,20120523,15.284,27.098,0.092,24912152.0,21.016,4.797,17.238,-4.705
wheat,NL21,20120523,16.143,27.288,0.368,24699648.0,21.299,4.699,17.379,-4.331
wheat,NL22,20120523,15.768,26.568,3.407,24141572.0,20.806,4.374,15.642,-0.967
wheat,NL23,20120523,15.986,25.558,1.878,25217258.0,20.307,4.442,13.679,-2.564
wheat,NL31,20120523,15.484,26.266,3.244,24212616.0,20.575,4.288,14.663,-1.044
wheat,NL32,20120523,14.645,21.524,0.166,25202542.0,17.894,3.924,8.635,-3.758
wheat,NL33,20120523,12.599,24.228,0.824,23573738.0,18.132,3.885,12.383,-3.061
wheat,NL34,20120523,11.604,19.704,0.03,23536658.0,15.266,3.43,7.631,-3.4
wheat,NL41,20120523,12.978,25.067,1.925,23202604.0,18.764,3.952,13.573,-2.027
wheat,NL42,20120523,13.389,24.389,3.892,22762706.0,18.66,3.899,12.792,-0.007
wheat,NL11,20120524,14.886,23.365,0.0,26505738.0,18.711,5.825,16.87,-5.825
